Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	294
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	294
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	294
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	294
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	294
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	294
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	294
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	294
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	294
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	294
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	294
Impact	NEUTRAL	You are able to show your personality to the reader and not just list off qualities that you have	You are able to show your personality to the reader and not just list off qualities that you have	Rubric	295
Impact	NEUTRAL	You are able to get the reader to understand why these personality traits are meaningful to you	You are able to get the reader to understand why these personality traits are meaningful to you	Rubric	295
Impact	NEUTRAL	You use your experiences/beliefs as a way for the reader to learn something about you and your personality	You use your experiences/beliefs as a way for the reader to learn something about you and your personality	Rubric	295
Impact	NEUTRAL	You are able to show the reader how you would be a good roommate/are able to make meaningful connections with other people	You are able to show the reader how you would be a good roommate/are able to make meaningful connections with other people	Rubric	295
Content	NEUTRAL	You are able to write about your personality in way that is unique to you and would not apply to your peers	You are able to write about your personality in way that is unique to you and would not apply to your peers	Rubric	295
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	295
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	295
Content	NEUTRAL	You express why you would be a good roommate with specific details, anecdotes, and personality traits	You express why you would be a good roommate with specific details, anecdotes, and personality traits	Rubric	295
Content	NEUTRAL	You show how you would be good person to have on campus and how you would contribute back to the community with your roommate	You show how you would be good person to have on campus and how you would contribute back to the community with your roommate	Rubric	295
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	295
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	295
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	295
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	295
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	295
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	295
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	295
Impact	NEUTRAL	You point to a meaningful connection between your beliefs and your experiences	You point to a meaningful connection between your beliefs and your experiences	Rubric	296
Impact	NEUTRAL	You are able to articulate your beliefs and also why you believe in them	You are able to articulate your beliefs and also why you believe in them	Rubric	296
Impact	NEUTRAL	You are able to get the reader to understand why these beliefs are meaningful to you	You are able to get the reader to understand why these beliefs are meaningful to you	Rubric	296
Impact	NEUTRAL	Your beliefs (and reasons and evidence) could not apply to one of your peers	Your beliefs (and reasons and evidence) could not apply to one of your peers	Rubric	296
Impact	NEUTRAL	You use your beliefs as a way for the reader to learn something about you and your personality	You use your beliefs as a way for the reader to learn something about you and your personality	Rubric	296
Content	NEUTRAL	You are able to write about your beliefs in way that is unique to you and would not apply to your peers	You are able to write about your beliefs in way that is unique to you and would not apply to your peers	Rubric	296
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	296
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	296
Content	NEUTRAL	You show how your belief is something meaningful to you through specific details about your personality, experiences, and thoughts	You show how your belief is something meaningful to you through specific details about your personality, experiences, and thoughts	Rubric	296
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	296
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	296
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	296
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	296
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	296
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	296
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	296
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	297
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	297
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	297
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	297
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	297
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	297
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	297
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	297
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	297
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	297
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	297
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	297
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	297
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	298
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	298
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	298
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	298
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	298
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	298
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	298
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	298
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	298
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	298
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	298
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	298
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	298
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	299
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	299
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	299
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	299
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	299
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	299
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	299
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	299
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	299
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	299
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	299
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	299
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	299
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	300
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	300
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	300
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	300
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	300
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	300
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	300
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	300
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	300
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	300
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	300
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	300
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	300
Impact	NEUTRAL	You point to a meaningful connection between your community and your life experiences/beliefs	You point to a meaningful connection between your community and your life experiences/beliefs	Rubric	301
Impact	NEUTRAL	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Rubric	301
Impact	NEUTRAL	You use your community as a way for the reader to learn something about you	You use your community as a way for the reader to learn something about you	Rubric	301
Impact	NEUTRAL	You are able to show why this community is so meaningful to you	You are able to show why this community is so meaningful to you	Rubric	301
Impact	NEUTRAL	You are able to comprehensively describe your community in a way that allows the reader to understand how it has affected you	You are able to comprehensively describe your community in a way that allows the reader to understand how it has affected you	Rubric	301
Content	NEUTRAL	You are able to write about your community in way that is unique to you and would not apply to your peers	You are able to write about your community in way that is unique to you and would not apply to your peers	Rubric	301
Content	NEUTRAL	You describe how you have learned from your community	You describe how you have learned from your community	Rubric	301
Content	NEUTRAL	You use specific and meaningful details about your community and/or background	You use specific and meaningful details about your community and/or background	Rubric	301
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	301
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	301
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	301
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	301
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	301
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	301
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	301
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	301
Impact	NEUTRAL	You point to a meaningful connection between the person who inspires you and your experiences/beliefs/future goals	You point to a meaningful connection between the person who inspires you and your experiences/beliefs/future goals	Rubric	302
Impact	NEUTRAL	You are able to articulate why this person is inspiring and also why it is meaningful for you	You are able to articulate why this person is inspiring and also why it is meaningful for you	Rubric	302
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	302
Impact	NEUTRAL	You use this person a way for the reader to learn something about you and your personality	You use this person a way for the reader to learn something about you and your personality	Rubric	302
Content	NEUTRAL	You are able to write about this person in way that is unique to you and would not apply to your peers	You are able to write about this person in way that is unique to you and would not apply to your peers	Rubric	302
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	302
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	302
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	302
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	302
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	302
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	302
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	302
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	302
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	302
Impact	NEUTRAL	Answers the prompt beyond a reasonable doubt	Answers the prompt beyond a reasonable doubt	Rubric	303
Impact	NEUTRAL	Appeals to the empathy of the admission officer	Appeals to the empathy of the admission officer	Rubric	303
Impact	NEUTRAL	The take away (lesson/moral) is readily apparent to an objective reader	The take away (lesson/moral) is readily apparent to an objective reader	Rubric	303
Impact	NEUTRAL	Students personality is clear from one reading of the essay	Students personality is clear from one reading of the essay	Rubric	303
Impact	NEUTRAL	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	Rubric	303
Impact	NEUTRAL	Effectively conveys the writers personal context and situation	Effectively conveys the writers personal context and situation	Rubric	303
Impact	NEUTRAL	Unique topic and perspective	Unique topic and perspective	Rubric	303
Impact	NEUTRAL	Narrative conveys a clear point and clear take-away	Narrative conveys a clear point and clear take-away	Rubric	303
Content	NEUTRAL	Effectively uses experiential evidence from life	Effectively uses experiential evidence from life	Rubric	303
Content	NEUTRAL	Aligns with students passions and interests as evident in other parts of the application	Aligns with students passions and interests as evident in other parts of the application	Rubric	303
Content	NEUTRAL	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Rubric	303
Content	NEUTRAL	Perspective on content is unique, even if content is clichd	Perspective on content is unique, even if content is clichd	Rubric	303
Content	NEUTRAL	Legal and appropriate (non-controversial)	Legal and appropriate (non-controversial)	Rubric	303
Content	NEUTRAL	Narrative has a clear beginning, middle, and end	Narrative has a clear beginning, middle, and end	Rubric	303
Content	NEUTRAL	Writers feelings and thoughts about the experience are readily included	Writers feelings and thoughts about the experience are readily included	Rubric	303
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	303
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	303
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	303
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	303
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	303
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	303
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	303
Quality	NEUTRAL	Narrative conveys appropriate details for the intended audience	Narrative conveys appropriate details for the intended audience	Rubric	303
Quality	NEUTRAL	Consistent use of first-person point of view	Consistent use of first-person point of view	Rubric	303
Impact	NEUTRAL	Answers the prompt beyond a reasonable doubt	Answers the prompt beyond a reasonable doubt	Rubric	304
Impact	NEUTRAL	Appeals to the empathy of the admission officer	Appeals to the empathy of the admission officer	Rubric	304
Impact	NEUTRAL	The take away (lesson/moral) is readily apparent to an objective reader	The take away (lesson/moral) is readily apparent to an objective reader	Rubric	304
Impact	NEUTRAL	Students personality is clear from one reading of the essay	Students personality is clear from one reading of the essay	Rubric	304
Impact	NEUTRAL	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	Rubric	304
Impact	NEUTRAL	Effectively conveys the writers personal context and situation	Effectively conveys the writers personal context and situation	Rubric	304
Impact	NEUTRAL	Unique topic and perspective	Unique topic and perspective	Rubric	304
Impact	NEUTRAL	Narrative conveys a clear point and clear take-away	Narrative conveys a clear point and clear take-away	Rubric	304
Content	NEUTRAL	Effectively uses experiential evidence from life	Effectively uses experiential evidence from life	Rubric	304
Content	NEUTRAL	Aligns with students passions and interests as evident in other parts of the application	Aligns with students passions and interests as evident in other parts of the application	Rubric	304
Content	NEUTRAL	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Rubric	304
Content	NEUTRAL	Perspective on content is unique, even if content is clichd	Perspective on content is unique, even if content is clichd	Rubric	304
Content	NEUTRAL	Legal and appropriate (non-controversial)	Legal and appropriate (non-controversial)	Rubric	304
Content	NEUTRAL	Narrative has a clear beginning, middle, and end	Narrative has a clear beginning, middle, and end	Rubric	304
Content	NEUTRAL	Writers feelings and thoughts about the experience are readily included	Writers feelings and thoughts about the experience are readily included	Rubric	304
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	304
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	304
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	304
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	304
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	304
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	304
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	304
Quality	NEUTRAL	Narrative conveys appropriate details for the intended audience	Narrative conveys appropriate details for the intended audience	Rubric	304
Quality	NEUTRAL	Consistent use of first-person point of view	Consistent use of first-person point of view	Rubric	304
Impact	NEUTRAL	You point to a meaningful connection between the object of inspiration and your experiences/beliefs/future goals	You point to a meaningful connection between the object of inspiration and your experiences/beliefs/future goals	Rubric	305
Impact	NEUTRAL	You are able to articulate your interest in the object of inspiration and also why it is meaningful for you	You are able to articulate your interest in the object of inspiration and also why it is meaningful for you	Rubric	305
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	305
Impact	NEUTRAL	You use your object of inspiration as a way for the reader to learn something about you and your personality	You use your object of inspiration as a way for the reader to learn something about you and your personality	Rubric	305
Content	NEUTRAL	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	Rubric	305
Content	NEUTRAL	You use specific details about your object of inspiration to show a deep understanding or knowledge of the topic	You use specific details about your object of inspiration to show a deep understanding or knowledge of the topic	Rubric	305
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	305
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	305
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	305
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	305
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	305
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	305
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	305
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	305
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	305
Impact	NEUTRAL	You point to a meaningful connection between your community and your life experiences/beliefs	You point to a meaningful connection between your community and your life experiences/beliefs	Rubric	306
Impact	NEUTRAL	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Rubric	306
Impact	NEUTRAL	You use your community as a way for the reader to learn something about you	You use your community as a way for the reader to learn something about you	Rubric	306
Impact	NEUTRAL	You describe how you give back to your community with specific details in a way that allows the reader to understand its importance and how it has affected you	You describe how you give back to your community with specific details in a way that allows the reader to understand its importance and how it has affected you	Rubric	306
Content	NEUTRAL	You are able to write about your community in way that is unique to you and would not apply to your peers	You are able to write about your community in way that is unique to you and would not apply to your peers	Rubric	306
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	306
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	306
Content	NEUTRAL	You use specific and meaningful details about your community to show why this community is important to you	You use specific and meaningful details about your community to show why this community is important to you	Rubric	306
Content	NEUTRAL	You use specific details to show how you contribute back and help your community	You use specific details to show how you contribute back and help your community	Rubric	306
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	306
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	306
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	306
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	306
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	306
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	306
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	306
Impact	NEUTRAL	Answers the prompt beyond a reasonable doubt	Answers the prompt beyond a reasonable doubt	Rubric	307
Impact	NEUTRAL	Appeals to the empathy of the admission officer	Appeals to the empathy of the admission officer	Rubric	307
Impact	NEUTRAL	The take away (lesson/moral) is readily apparent to an objective reader	The take away (lesson/moral) is readily apparent to an objective reader	Rubric	307
Impact	NEUTRAL	Students personality is clear from one reading of the essay	Students personality is clear from one reading of the essay	Rubric	307
Impact	NEUTRAL	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	Rubric	307
Impact	NEUTRAL	Effectively conveys the writers personal context and situation	Effectively conveys the writers personal context and situation	Rubric	307
Impact	NEUTRAL	Unique topic and perspective	Unique topic and perspective	Rubric	307
Impact	NEUTRAL	Narrative conveys a clear point and clear take-away	Narrative conveys a clear point and clear take-away	Rubric	307
Content	NEUTRAL	Effectively uses experiential evidence from life	Effectively uses experiential evidence from life	Rubric	307
Content	NEUTRAL	Aligns with students passions and interests as evident in other parts of the application	Aligns with students passions and interests as evident in other parts of the application	Rubric	307
Content	NEUTRAL	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Rubric	307
Content	NEUTRAL	Perspective on content is unique, even if content is clichd	Perspective on content is unique, even if content is clichd	Rubric	307
Content	NEUTRAL	Legal and appropriate (non-controversial)	Legal and appropriate (non-controversial)	Rubric	307
Content	NEUTRAL	Narrative has a clear beginning, middle, and end	Narrative has a clear beginning, middle, and end	Rubric	307
Content	NEUTRAL	Writers feelings and thoughts about the experience are readily included	Writers feelings and thoughts about the experience are readily included	Rubric	307
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	307
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	307
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	307
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	307
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	307
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	307
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	307
Quality	NEUTRAL	Narrative conveys appropriate details for the intended audience	Narrative conveys appropriate details for the intended audience	Rubric	307
Quality	NEUTRAL	Consistent use of first-person point of view	Consistent use of first-person point of view	Rubric	307
Impact	NEUTRAL	You point to a meaningful connection between this challenge and your life experiences/beliefs	You point to a meaningful connection between this challenge and your life experiences/beliefs	Rubric	308
Impact	NEUTRAL	You describe how you have learned/grown from this challenge	You describe how you have learned/grown from this challenge	Rubric	308
Impact	NEUTRAL	Your experience with this challenge (and reasons and evidence) could not apply to one of your peers	Your experience with this challenge (and reasons and evidence) could not apply to one of your peers	Rubric	308
Impact	NEUTRAL	You use this challenge as a way for the reader to learn something about you	You use this challenge as a way for the reader to learn something about you	Rubric	308
Impact	NEUTRAL	If you write about a negative experience, you do so in a way that allows the reader to still feel positively about you	If you write about a negative experience, you do so in a way that allows the reader to still feel positively about you	Rubric	308
